id,text,doc_id,paper_title,paper_structure,year,prev_text,prev_section,next_text,next_section,label,Comments
9905,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 35/98
==========================================================================================
5. Setup -- 7/7
------------------------------------------------------------------------------------------
As a measure of faithfulness of the resulting vector with the saliency scores, we report the Spearman's rank correlation between the two vectors.",3170971,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,This vector represents the contribution of each input token to the model's final decision.,Setup,Table 1 shows the Spearman correlation of saliency scores with the aggregated attribution scores from [CLS] to input tokens at the final layer.,Results,,
9906,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 36/98
==========================================================================================
6. Results -- 1/4
------------------------------------------------------------------------------------------
Table 1 shows the Spearman correlation of saliency scores with the aggregated attribution scores from [CLS] to input tokens at the final layer.",3170972,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"As a measure of faithfulness of the resulting vector with the saliency scores, we report the Spearman's rank correlation between the two vectors.",Setup,"In order to determine the contribution of each component of encoder layer to the overall performance, we report the results for attribution analysis methods discussed in §4.2.",Results,,
9907,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 37/98
==========================================================================================
6. Results -- 2/4
------------------------------------------------------------------------------------------
In order to determine the contribution of each component of encoder layer to the overall performance, we report the results for attribution analysis methods discussed in §4.2.",3170973,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,Table 1 shows the Spearman correlation of saliency scores with the aggregated attribution scores from [CLS] to input tokens at the final layer.,Results,"Our results demonstrate that incorporating the vector norms, residual connection, and both layer normalizations yields the highest correlation (N ENC ).",Results,,
9908,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 38/98
==========================================================================================
6. Results -- 3/4
------------------------------------------------------------------------------------------
Our results demonstrate that incorporating the vector norms, residual connection, and both layer normalizations yields the highest correlation (N ENC ).",3170974,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"In order to determine the contribution of each component of encoder layer to the overall performance, we report the results for attribution analysis methods discussed in §4.2.",Results,"In what follows, we discuss the impact of incorporating various parts in the analysis.",Results,result,
9909,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 39/98
==========================================================================================
6. Results -- 4/4
------------------------------------------------------------------------------------------
In what follows, we discuss the impact of incorporating various parts in the analysis.",3170975,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"Our results demonstrate that incorporating the vector norms, residual connection, and both layer normalizations yields the highest correlation (N ENC ).",Results,As also suggested by Kobayashi et al.,On the role of vector norms,,
9910,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 40/98
==========================================================================================
7. On the role of vector norms -- 1/16
------------------------------------------------------------------------------------------
As also suggested by Kobayashi et al.",3170976,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"In what follows, we discuss the impact of incorporating various parts in the analysis.",Results,(2020)  attention outputs.,On the role of vector norms,,
9911,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 41/98
==========================================================================================
7. On the role of vector norms -- 2/16
------------------------------------------------------------------------------------------
(2020)  attention outputs.",3170977,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,As also suggested by Kobayashi et al.,On the role of vector norms,This is highlighted by the significant gap between weight-based and norm-based settings across all datasets in Table 1. ,On the role of vector norms,error,
9912,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 42/98
==========================================================================================
7. On the role of vector norms -- 3/16
------------------------------------------------------------------------------------------
This is highlighted by the significant gap between weight-based and norm-based settings across all datasets in Table 1. ",3170978,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,(2020)  attention outputs.,On the role of vector norms,We also show the correlation of the aggregated attention for all layers in Figure 3.,On the role of vector norms,result,sans l'accès au tableau et à la phrase précédente c'est difficile de savoir
9913,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 43/98
==========================================================================================
7. On the role of vector norms -- 4/16
------------------------------------------------------------------------------------------
We also show the correlation of the aggregated attention for all layers in Figure 3.",3170979,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,This is highlighted by the significant gap between weight-based and norm-based settings across all datasets in Table 1. ,On the role of vector norms,"The norm-based settings (N and N RES ) attain higher correlation than the weight-based counterparts (W and W RES ) almost in all layers, confirming the importance of incorporating vector norms.",On the role of vector norms,,
9914,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 44/98
==========================================================================================
7. On the role of vector norms -- 5/16
------------------------------------------------------------------------------------------
The norm-based settings (N and N RES ) attain higher correlation than the weight-based counterparts (W and W RES ) almost in all layers, confirming the importance of incorporating vector norms.",3170980,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,We also show the correlation of the aggregated attention for all layers in Figure 3.,On the role of vector norms,"9 As mentioned in §4.2, this analysis method is based on the original experiment by Abnar and Zuidema (2020).",On the role of vector norms,result,
9915,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 45/98
==========================================================================================
7. On the role of vector norms -- 6/16
------------------------------------------------------------------------------------------
9 As mentioned in §4.2, this analysis method is based on the original experiment by Abnar and Zuidema (2020).",3170981,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"The norm-based settings (N and N RES ) attain higher correlation than the weight-based counterparts (W and W RES ) almost in all layers, confirming the importance of incorporating vector norms.",On the role of vector norms,"Our experiments on SST2 differ from theirs in two aspects: (i) we opted for gradient×input saliencies, while they used the sum of gradients (sensitivity) (ii) instead of BERT, they used a DistillBERT fine-tuned model (Sanh et al., 2019).",On the role of vector norms,,
9916,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 46/98
==========================================================================================
7. On the role of vector norms -- 7/16
------------------------------------------------------------------------------------------
Our experiments on SST2 differ from theirs in two aspects: (i) we opted for gradient×input saliencies, while they used the sum of gradients (sensitivity) (ii) instead of BERT, they used a DistillBERT fine-tuned model (Sanh et al., 2019).",3170982,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"9 As mentioned in §4.2, this analysis method is based on the original experiment by Abnar and Zuidema (2020).",On the role of vector norms,"However, their reported results in their sepcific setup (Spearman Corr.",On the role of vector norms,,
9917,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 47/98
==========================================================================================
7. On the role of vector norms -- 8/16
------------------------------------------------------------------------------------------
However, their reported results in their sepcific setup (Spearman Corr.",3170983,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"Our experiments on SST2 differ from theirs in two aspects: (i) we opted for gradient×input saliencies, while they used the sum of gradients (sensitivity) (ii) instead of BERT, they used a DistillBERT fine-tuned model (Sanh et al., 2019).",On the role of vector norms,= 0.14) still yields significantly lower results than GlobEnc.,On the role of vector norms,result#rw,
9918,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 48/98
==========================================================================================
7. On the role of vector norms -- 9/16
------------------------------------------------------------------------------------------
= 0.14) still yields significantly lower results than GlobEnc.",3170984,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"However, their reported results in their sepcific setup (Spearman Corr.",On the role of vector norms,"Kobayashi et al. (2021) showed that in the encoder layer, the output representations of each token is mainly determined by its own representation, and the contextualization from other tokens' plays a marginal role.",On the role of vector norms,error#result#rw,
9919,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 49/98
==========================================================================================
7. On the role of vector norms -- 10/16
------------------------------------------------------------------------------------------
Kobayashi et al. (2021) showed that in the encoder layer, the output representations of each token is mainly determined by its own representation, and the contextualization from other tokens' plays a marginal role.",3170985,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,= 0.14) still yields significantly lower results than GlobEnc.,On the role of vector norms,This is in contrary to the simplifying assumption made by Abnar and Zuidema (2020) who used a fixed context-mixing ratio of 0.5 (assuming that BERT equally preserves and mixes the representations).,On the role of vector norms,,
9920,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 50/98
==========================================================================================
7. On the role of vector norms -- 11/16
------------------------------------------------------------------------------------------
This is in contrary to the simplifying assumption made by Abnar and Zuidema (2020) who used a fixed context-mixing ratio of 0.5 (assuming that BERT equally preserves and mixes the representations).",3170986,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"Kobayashi et al. (2021) showed that in the encoder layer, the output representations of each token is mainly determined by its own representation, and the contextualization from other tokens' plays a marginal role.",On the role of vector norms,This setting is shown as weightbased with fixed residual (W FIXEDRES ) in Table 1.,On the role of vector norms,,
9921,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 51/98
==========================================================================================
7. On the role of vector norms -- 12/16
------------------------------------------------------------------------------------------
This setting is shown as weightbased with fixed residual (W FIXEDRES ) in Table 1.",3170987,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,This is in contrary to the simplifying assumption made by Abnar and Zuidema (2020) who used a fixed context-mixing ratio of 0.5 (assuming that BERT equally preserves and mixes the representations).,On the role of vector norms,We compare this setting against W RES (see §4.2).,On the role of vector norms,,
9922,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 52/98
==========================================================================================
7. On the role of vector norms -- 13/16
------------------------------------------------------------------------------------------
We compare this setting against W RES (see §4.2).",3170988,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,This setting is shown as weightbased with fixed residual (W FIXEDRES ) in Table 1.,On the role of vector norms,W RES is similar to W FIXEDRES (in that it does not take into account vector norms) but differs in that it considers a dynamic mixing ratio (the one from N ENC ).,On the role of vector norms,,
9923,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 53/98
==========================================================================================
7. On the role of vector norms -- 14/16
------------------------------------------------------------------------------------------
W RES is similar to W FIXEDRES (in that it does not take into account vector norms) but differs in that it considers a dynamic mixing ratio (the one from N ENC ).",3170989,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,We compare this setting against W RES (see §4.2).,On the role of vector norms,The huge performance gap between the two settings in Table 1 clearly highlights the importance of considering accurate context-mixing ratios.,On the role of vector norms,,
9924,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 54/98
==========================================================================================
7. On the role of vector norms -- 15/16
------------------------------------------------------------------------------------------
The huge performance gap between the two settings in Table 1 clearly highlights the importance of considering accurate context-mixing ratios.",3170990,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,W RES is similar to W FIXEDRES (in that it does not take into account vector norms) but differs in that it considers a dynamic mixing ratio (the one from N ENC ).,On the role of vector norms,"Therefore, it is crucial to consider the residual connection in the attention block for input token attribution analysis.",On the role of vector norms,result,
9925,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 55/98
==========================================================================================
7. On the role of vector norms -- 16/16
------------------------------------------------------------------------------------------
Therefore, it is crucial to consider the residual connection in the attention block for input token attribution analysis.",3170991,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,The huge performance gap between the two settings in Table 1 clearly highlights the importance of considering accurate context-mixing ratios.,On the role of vector norms,"To further demonstrate the role of residual connections, we utilize the introduced method in §4.2, where we modified the norm-based attentions with fixed residual (r ≈ 0.5).",On the role of residual connections,result,
9926,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 56/98
==========================================================================================
8. On the role of residual connections -- 1/4
------------------------------------------------------------------------------------------
To further demonstrate the role of residual connections, we utilize the introduced method in §4.2, where we modified the norm-based attentions with fixed residual (r ≈ 0.5).",3170992,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"Therefore, it is crucial to consider the residual connection in the attention block for input token attribution analysis.",On the role of vector norms,The comparison of normbased without any residual (N ) and with a fixed residual (N FIXEDRES ) shows a consistent improvement for the latter across all the datasets.,On the role of residual connections,,
9927,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 57/98
==========================================================================================
8. On the role of residual connections -- 2/4
------------------------------------------------------------------------------------------
The comparison of normbased without any residual (N ) and with a fixed residual (N FIXEDRES ) shows a consistent improvement for the latter across all the datasets.",3170993,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"To further demonstrate the role of residual connections, we utilize the introduced method in §4.2, where we modified the norm-based attentions with fixed residual (r ≈ 0.5).",On the role of residual connections,This provides evidence on that having a fixed uniform context-mixing ratio is better than neglecting the residual connection altogether. ,On the role of residual connections,result,
9928,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 58/98
==========================================================================================
8. On the role of residual connections -- 3/4
------------------------------------------------------------------------------------------
This provides evidence on that having a fixed uniform context-mixing ratio is better than neglecting the residual connection altogether. ",3170994,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,The comparison of normbased without any residual (N ) and with a fixed residual (N FIXEDRES ) shows a consistent improvement for the latter across all the datasets.,On the role of residual connections,"Finally, when we aggregate the norm-based analysis with an accurate dynamic context-mixing ratio (N RES ), we observe the highest correlation up to this point, without layer normalization.",On the role of residual connections,result,
9929,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 59/98
==========================================================================================
8. On the role of residual connections -- 4/4
------------------------------------------------------------------------------------------
Finally, when we aggregate the norm-based analysis with an accurate dynamic context-mixing ratio (N RES ), we observe the highest correlation up to this point, without layer normalization.",3170995,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,This provides evidence on that having a fixed uniform context-mixing ratio is better than neglecting the residual connection altogether. ,On the role of residual connections,In Table 1 we see a sudden drop in correlations for N RESLN .,On the role of layer normalization,result,
9930,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 60/98
==========================================================================================
9. On the role of layer normalization -- 1/18
------------------------------------------------------------------------------------------
In Table 1 we see a sudden drop in correlations for N RESLN .",3170996,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"Finally, when we aggregate the norm-based analysis with an accurate dynamic context-mixing ratio (N RES ), we observe the highest correlation up to this point, without layer normalization.",On the role of residual connections,"Although this method considers vector norms and residuals, incorporating LN#1 in the encoder seems to have deteriorated the accuracy for token attribution analysis.",On the role of layer normalization,result,
9931,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 61/98
==========================================================================================
9. On the role of layer normalization -- 2/18
------------------------------------------------------------------------------------------
Although this method considers vector norms and residuals, incorporating LN#1 in the encoder seems to have deteriorated the accuracy for token attribution analysis.",3170997,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,In Table 1 we see a sudden drop in correlations for N RESLN .,On the role of layer normalization,"To determine whether this deterioration of correlation in aggregated attributions is also present in individual single layers, we compare the HTA maps as a baseline with the attribution matrices extracted from different analysis methods.",On the role of layer normalization,result,
9932,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 62/98
==========================================================================================
9. On the role of layer normalization -- 3/18
------------------------------------------------------------------------------------------
To determine whether this deterioration of correlation in aggregated attributions is also present in individual single layers, we compare the HTA maps as a baseline with the attribution matrices extracted from different analysis methods.",3170998,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"Although this method considers vector norms and residuals, incorporating LN#1 in the encoder seems to have deteriorated the accuracy for token attribution analysis.",On the role of layer normalization,"Figure 4 shows the correlation of HTA attribution maps with the maps obtained by N RES , N RESLN , and N ENC methods.",On the role of layer normalization,,
9933,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 63/98
==========================================================================================
9. On the role of layer normalization -- 4/18
------------------------------------------------------------------------------------------
Figure 4 shows the correlation of HTA attribution maps with the maps obtained by N RES , N RESLN , and N ENC methods.",3170999,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"To determine whether this deterioration of correlation in aggregated attributions is also present in individual single layers, we compare the HTA maps as a baseline with the attribution matrices extracted from different analysis methods.",On the role of layer normalization,The results indicate that N RESLN exhibits a significantly lower association. ,On the role of layer normalization,,
9934,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 64/98
==========================================================================================
9. On the role of layer normalization -- 5/18
------------------------------------------------------------------------------------------
The results indicate that N RESLN exhibits a significantly lower association. ",3171000,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"Figure 4 shows the correlation of HTA attribution maps with the maps obtained by N RES , N RESLN , and N ENC methods.",On the role of layer normalization,The question that arises here is that how incorporating an additional component of the encoder (LN#1) in N RESLN degrades the results (compared to N RES ).,On the role of layer normalization,result,
9935,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 65/98
==========================================================================================
9. On the role of layer normalization -- 6/18
------------------------------------------------------------------------------------------
The question that arises here is that how incorporating an additional component of the encoder (LN#1) in N RESLN degrades the results (compared to N RES ).",3171001,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,The results indicate that N RESLN exhibits a significantly lower association. ,On the role of layer normalization,"To answer this question, we investigated the learned weights of LN#1 and LN#2.",On the role of layer normalization,,
9936,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 66/98
==========================================================================================
9. On the role of layer normalization -- 7/18
------------------------------------------------------------------------------------------
To answer this question, we investigated the learned weights of LN#1 and LN#2.",3171002,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,The question that arises here is that how incorporating an additional component of the encoder (LN#1) in N RESLN degrades the results (compared to N RES ).,On the role of layer normalization,"The outlier weights 10 in specific dimensions of LNs are shown to be significantly influential on the model's performance (Kovaleva et al., 2021;Luo et al., 2021).",On the role of layer normalization,,
9937,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 67/98
==========================================================================================
9. On the role of layer normalization -- 8/18
------------------------------------------------------------------------------------------
The outlier weights 10 in specific dimensions of LNs are shown to be significantly influential on the model's performance (Kovaleva et al., 2021;Luo et al., 2021).",3171003,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"To answer this question, we investigated the learned weights of LN#1 and LN#2.",On the role of layer normalization,"It is interesting to note that based on our observations, the outlier weights of the two layer norms seem to be the opposite of each other.",On the role of layer normalization,result,
9938,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 68/98
==========================================================================================
9. On the role of layer normalization -- 9/18
------------------------------------------------------------------------------------------
It is interesting to note that based on our observations, the outlier weights of the two layer norms seem to be the opposite of each other.",3171004,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"The outlier weights 10 in specific dimensions of LNs are shown to be significantly influential on the model's performance (Kovaleva et al., 2021;Luo et al., 2021).",On the role of layer normalization,Figure 5 demonstrates the weight values in layer 11 and also the correlation of the outlier weights across layers.,On the role of layer normalization,discussion,
9939,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 69/98
==========================================================================================
9. On the role of layer normalization -- 10/18
------------------------------------------------------------------------------------------
Figure 5 demonstrates the weight values in layer 11 and also the correlation of the outlier weights across layers.",3171005,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"It is interesting to note that based on our observations, the outlier weights of the two layer norms seem to be the opposite of each other.",On the role of layer normalization,The large negative correlations confirm that the outlier weights work contrary to each other.,On the role of layer normalization,,
9940,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 70/98
==========================================================================================
9. On the role of layer normalization -- 11/18
------------------------------------------------------------------------------------------
The large negative correlations confirm that the outlier weights work contrary to each other.",3171006,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,Figure 5 demonstrates the weight values in layer 11 and also the correlation of the outlier weights across layers.,On the role of layer normalization,"We speculate that the effect of outliers in the two layer norms is 10 We identify the dimensions where the weights are at least 3σ from the mean as outliers (Kovaleva et al., 2021).  ",On the role of layer normalization,result,
9941,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
5. Experiments -- 71/98
==========================================================================================
9. On the role of layer normalization -- 12/18
------------------------------------------------------------------------------------------
We speculate that the effect of outliers in the two layer norms is 10 We identify the dimensions where the weights are at least 3σ from the mean as outliers (Kovaleva et al., 2021).  ",3171007,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,The large negative correlations confirm that the outlier weights work contrary to each other.,On the role of layer normalization,partly cancelled out when both are considered. ,On the role of layer normalization,discussion#error,
